state,district,active,confirmed,deceased,recovered,date
Andhra Pradesh,East Godavari,105,156,2,49,20200529
Andhra Pradesh,East Godavari,137,190,2,51,20200530
Andhra Pradesh,East Godavari,152,206,2,52,20200531
Andhra Pradesh,East Godavari,169,224,2,53,20200601
Andhra Pradesh,East Godavari,188,243,2,53,20200602
Andhra Pradesh,East Godavari,184,250,2,64,20200603
Andhra Pradesh,East Godavari,178,252,2,72,20200604
Andhra Pradesh,East Godavari,166,253,2,85,20200605
Andhra Pradesh,East Godavari,166,272,2,104,20200606
Andhra Pradesh,East Godavari,164,275,2,109,20200607
Andhra Pradesh,East Godavari,165,281,2,114,20200608
Andhra Pradesh,East Godavari,165,281,2,114,20200609
Andhra Pradesh,East Godavari,143,292,3,146,20200610
Andhra Pradesh,East Godavari,134,301,4,163,20200611
Andhra Pradesh,East Godavari,133,309,4,172,20200612
Andhra Pradesh,East Godavari,125,320,4,191,20200613
Andhra Pradesh,East Godavari,142,352,5,205,20200614
Andhra Pradesh,East Godavari,153,387,5,229,20200615
Andhra Pradesh,East Godavari,160,399,5,234,20200616
Andhra Pradesh,East Godavari,156,404,5,243,20200617
Andhra Pradesh,East Godavari,172,422,5,245,20200618
Andhra Pradesh,East Godavari,194,444,5,245,20200619
Andhra Pradesh,East Godavari,213,485,5,267,20200620
Andhra Pradesh,East Godavari,258,555,5,292,20200621
Andhra Pradesh,East Godavari,322,619,5,292,20200622
Andhra Pradesh,East Godavari,408,706,5,293,20200623
Andhra Pradesh,East Godavari,450,760,5,305,20200624
Andhra Pradesh,East Godavari,510,824,6,308,20200625
Andhra Pradesh,East Godavari,519,836,6,311,20200626
Andhra Pradesh,East Godavari,623,945,7,315,20200627
Andhra Pradesh,East Godavari,666,1002,7,329,20200628
Andhra Pradesh,East Godavari,728,1074,7,339,20200629
Andhra Pradesh,East Godavari,781,1129,7,341,20200630
Andhra Pradesh,East Godavari,852,1209,7,350,20200701
Andhra Pradesh,East Godavari,956,1331,7,368,20200702
Andhra Pradesh,East Godavari,991,1387,8,388,20200703
Andhra Pradesh,East Godavari,1065,1489,8,416,20200704
Andhra Pradesh,East Godavari,1155,1607,8,444,20200705
Andhra Pradesh,East Godavari,1299,1778,8,471,20200706
Andhra Pradesh,East Godavari,1411,1890,8,471,20200707
Andhra Pradesh,East Godavari,1491,2015,8,516,20200708
Andhra Pradesh,East Godavari,1491,2015,8,516,20200709
Andhra Pradesh,Foreign Evacuees,62,62,0,0,20200525
Andhra Pradesh,Foreign Evacuees,111,111,0,0,20200526
Andhra Pradesh,Foreign Evacuees,111,111,0,0,20200527
Andhra Pradesh,Foreign Evacuees,111,111,0,0,20200528
Andhra Pradesh,Foreign Evacuees,111,111,0,0,20200529
Andhra Pradesh,Foreign Evacuees,111,111,0,0,20200530
Andhra Pradesh,Foreign Evacuees,111,111,0,0,20200531
Andhra Pradesh,Foreign Evacuees,112,112,0,0,20200601
Andhra Pradesh,Foreign Evacuees,112,112,0,0,20200602
Andhra Pradesh,Foreign Evacuees,118,119,0,1,20200603
Andhra Pradesh,Foreign Evacuees,115,119,0,4,20200604
Andhra Pradesh,Foreign Evacuees,119,123,0,4,20200605
Andhra Pradesh,Foreign Evacuees,127,131,0,4,20200606
Andhra Pradesh,Foreign Evacuees,126,131,0,5,20200607
Andhra Pradesh,Foreign Evacuees,126,132,0,6,20200608
Andhra Pradesh,Foreign Evacuees,114,132,0,18,20200609
Andhra Pradesh,Foreign Evacuees,170,188,0,18,20200610
Andhra Pradesh,Foreign Evacuees,176,197,0,21,20200611
Andhra Pradesh,Foreign Evacuees,178,199,0,21,20200612
Andhra Pradesh,Foreign Evacuees,180,202,0,22,20200613
Andhra Pradesh,Foreign Evacuees,180,202,0,22,20200614
Andhra Pradesh,Foreign Evacuees,186,208,0,22,20200615
Andhra Pradesh,Foreign Evacuees,213,235,0,22,20200616
Andhra Pradesh,Foreign Evacuees,213,235,0,22,20200617
Andhra Pradesh,Foreign Evacuees,241,287,0,46,20200618
Andhra Pradesh,Foreign Evacuees,261,308,0,47,20200619
Andhra Pradesh,Foreign Evacuees,277,326,0,49,20200620
Andhra Pradesh,Foreign Evacuees,278,330,0,52,20200621
Andhra Pradesh,Foreign Evacuees,285,337,0,52,20200622
Andhra Pradesh,Foreign Evacuees,297,352,0,55,20200623
Andhra Pradesh,Foreign Evacuees,285,364,0,79,20200624
Andhra Pradesh,Foreign Evacuees,291,371,0,80,20200625
Andhra Pradesh,Foreign Evacuees,289,372,0,83,20200626
Andhra Pradesh,Foreign Evacuees,292,377,0,85,20200627
Andhra Pradesh,Foreign Evacuees,293,385,0,92,20200628
Andhra Pradesh,Foreign Evacuees,294,391,0,97,20200629
Andhra Pradesh,Foreign Evacuees,297,396,0,99,20200630
Andhra Pradesh,Foreign Evacuees,302,403,0,101,20200701
Andhra Pradesh,Foreign Evacuees,286,407,0,121,20200702
Andhra Pradesh,Foreign Evacuees,249,409,0,160,20200703
Andhra Pradesh,Foreign Evacuees,230,415,0,185,20200704
Andhra Pradesh,Foreign Evacuees,226,416,0,190,20200705
Andhra Pradesh,Foreign Evacuees,184,419,0,235,20200706
Andhra Pradesh,Foreign Evacuees,160,420,0,260,20200707
Andhra Pradesh,Foreign Evacuees,154,422,0,268,20200708
Andhra Pradesh,Foreign Evacuees,154,422,0,268,20200709
Andhra Pradesh,Guntur,136,157,6,15,20200421
Andhra Pradesh,Guntur,156,177,6,15,20200422
Andhra Pradesh,Guntur,164,195,8,23,20200423
Andhra Pradesh,Guntur,175,206,8,23,20200424
Andhra Pradesh,Guntur,178,209,8,23,20200425
Andhra Pradesh,Guntur,177,214,8,29,20200426
Andhra Pradesh,Guntur,200,237,8,29,20200427
Andhra Pradesh,Guntur,207,254,8,39,20200428
Andhra Pradesh,Guntur,216,283,8,59,20200429
Andhra Pradesh,Guntur,192,287,8,87,20200430
Andhra Pradesh,Guntur,201,306,8,97,20200501
Andhra Pradesh,Guntur,203,308,8,97,20200502
Andhra Pradesh,Guntur,196,319,8,115,20200503
Andhra Pradesh,Guntur,215,338,8,115,20200504
Andhra Pradesh,Guntur,215,351,8,128,20200505
Andhra Pradesh,Guntur,226,363,8,129,20200506
Andhra Pradesh,Guntur,215,373,8,150,20200507
Andhra Pradesh,Guntur,202,374,8,164,20200508
Andhra Pradesh,Guntur,200,376,8,168,20200509
Andhra Pradesh,Guntur,198,382,8,176,20200510
Andhra Pradesh,Guntur,181,387,8,198,20200511
Andhra Pradesh,Guntur,181,387,8,198,20200512
Andhra Pradesh,Guntur,166,399,8,225,20200513
Andhra Pradesh,Guntur,150,404,8,246,20200514
Andhra Pradesh,Guntur,139,404,8,257,20200515
Andhra Pradesh,Guntur,148,413,8,257,20200516
Andhra Pradesh,Guntur,134,417,8,275,20200517
Andhra Pradesh,Guntur,94,417,8,315,20200518
Andhra Pradesh,Guntur,94,417,8,315,20200519
Andhra Pradesh,Guntur,90,426,8,328,20200520
Andhra Pradesh,Guntur,90,426,8,328,20200521
Andhra Pradesh,Guntur,90,426,8,328,20200522
Andhra Pradesh,Guntur,90,426,8,328,20200523
Andhra Pradesh,Guntur,90,426,8,328,20200524
Andhra Pradesh,Guntur,90,426,8,328,20200525
Andhra Pradesh,Guntur,90,426,8,328,20200526
Andhra Pradesh,Guntur,91,452,8,353,20200527
Andhra Pradesh,Guntur,86,465,8,371,20200528
Andhra Pradesh,Guntur,80,465,8,377,20200529
Andhra Pradesh,Guntur,92,478,8,378,20200530
Andhra Pradesh,Guntur,98,489,8,383,20200531
Andhra Pradesh,Guntur,98,496,8,390,20200601
Andhra Pradesh,Guntur,121,519,8,390,20200602
Andhra Pradesh,Guntur,129,527,8,390,20200603
Andhra Pradesh,Guntur,136,535,9,390,20200604
Andhra Pradesh,Guntur,141,540,9,390,20200605
Andhra Pradesh,Guntur,157,556,9,390,20200606
Andhra Pradesh,Guntur,159,558,9,390,20200607
Andhra Pradesh,Guntur,164,566,9,393,20200608
Andhra Pradesh,Guntur,164,566,9,393,20200609
Andhra Pradesh,Guntur,170,580,9,401,20200610
Andhra Pradesh,Guntur,160,584,9,415,20200611
Andhra Pradesh,Guntur,162,599,9,428,20200612
Andhra Pradesh,Guntur,175,612,9,428,20200613
Andhra Pradesh,Guntur,179,623,9,435,20200614
Andhra Pradesh,Guntur,198,642,9,435,20200615
Andhra Pradesh,Guntur,214,671,9,448,20200616
Andhra Pradesh,Guntur,232,694,10,452,20200617
Andhra Pradesh,Guntur,231,708,10,467,20200618
Andhra Pradesh,Guntur,235,725,10,480,20200619
Andhra Pradesh,Guntur,238,742,11,493,20200620
Andhra Pradesh,Guntur,256,768,11,501,20200621
Andhra Pradesh,Guntur,290,802,11,501,20200622
Andhra Pradesh,Guntur,339,852,12,501,20200623
Andhra Pradesh,Guntur,376,891,14,501,20200624
Andhra Pradesh,Guntur,431,958,16,511,20200625
Andhra Pradesh,Guntur,477,1032,17,538,20200626
Andhra Pradesh,Guntur,548,1103,17,538,20200627
Andhra Pradesh,Guntur,624,1193,17,552,20200628
Andhra Pradesh,Guntur,700,1291,17,574,20200629
Andhra Pradesh,Guntur,737,1349,18,594,20200630
Andhra Pradesh,Guntur,814,1426,18,594,20200701
Andhra Pradesh,Guntur,841,1530,19,670,20200702
Andhra Pradesh,Guntur,878,1610,19,713,20200703
Andhra Pradesh,Guntur,938,1670,19,713,20200704
Andhra Pradesh,Guntur,1063,1827,19,745,20200705
Andhra Pradesh,Guntur,1229,2024,20,775,20200706
Andhra Pradesh,Guntur,1448,2262,20,794,20200707
Andhra Pradesh,Guntur,1279,2435,21,1135,20200708
Andhra Pradesh,Guntur,1279,2435,21,1135,20200709
Andhra Pradesh,Krishna,63,83,6,14,20200421
Andhra Pradesh,Krishna,66,86,6,14,20200422
Andhra Pradesh,Krishna,56,88,7,25,20200423
Andhra Pradesh,Krishna,70,102,7,25,20200424
Andhra Pradesh,Krishna,90,127,8,29,20200425
Andhra Pradesh,Krishna,140,177,8,29,20200426
Andhra Pradesh,Krishna,173,210,8,29,20200427
Andhra Pradesh,Krishna,186,223,8,29,20200428
Andhra Pradesh,Krishna,196,236,8,32,20200429
Andhra Pradesh,Krishna,206,246,8,32,20200430
Andhra Pradesh,Krishna,201,246,8,37,20200501
Andhra Pradesh,Krishna,206,258,8,44,20200502
Andhra Pradesh,Krishna,212,266,8,46,20200503
Andhra Pradesh,Krishna,224,278,8,46,20200504
Andhra Pradesh,Krishna,221,286,9,56,20200505
Andhra Pradesh,Krishna,173,300,10,117,20200506
Andhra Pradesh,Krishna,182,316,11,123,20200507
Andhra Pradesh,Krishna,185,322,11,126,20200508
Andhra Pradesh,Krishna,191,338,13,134,20200509
Andhra Pradesh,Krishna,189,339,13,137,20200510
Andhra Pradesh,Krishna,187,342,13,142,20200511
Andhra Pradesh,Krishna,155,346,14,177,20200512
Andhra Pradesh,Krishna,133,349,14,202,20200513
Andhra Pradesh,Krishna,134,351,14,203,20200514
Andhra Pradesh,Krishna,140,360,14,206,20200515
Andhra Pradesh,Krishna,142,367,14,211,20200516
Andhra Pradesh,Krishna,99,367,15,253,20200517
Andhra Pradesh,Krishna,104,382,15,263,20200518
Andhra Pradesh,Krishna,104,382,15,263,20200519
Andhra Pradesh,Krishna,101,396,15,280,20200520
Andhra Pradesh,Krishna,101,396,15,280,20200521
Andhra Pradesh,Krishna,101,396,15,280,20200522
Andhra Pradesh,Krishna,100,396,16,280,20200523
Andhra Pradesh,Krishna,100,396,16,280,20200524
Andhra Pradesh,Krishna,100,396,16,280,20200525
Andhra Pradesh,Krishna,100,396,16,280,20200526
Andhra Pradesh,Krishna,130,445,17,298,20200527
Andhra Pradesh,Krishna,122,445,17,306,20200528
Andhra Pradesh,Krishna,122,454,17,315,20200529
Andhra Pradesh,Krishna,117,456,17,322,20200530
Andhra Pradesh,Krishna,129,470,18,323,20200531
Andhra Pradesh,Krishna,132,477,18,327,20200601
Andhra Pradesh,Krishna,129,481,18,334,20200602
Andhra Pradesh,Krishna,130,486,19,337,20200603
Andhra Pradesh,Krishna,140,497,20,337,20200604
Andhra Pradesh,Krishna,146,505,22,337,20200605
Andhra Pradesh,Krishna,167,526,22,337,20200606
Andhra Pradesh,Krishna,186,551,23,342,20200607
Andhra Pradesh,Krishna,194,570,23,353,20200608
Andhra Pradesh,Krishna,193,570,24,353,20200609
Andhra Pradesh,Krishna,225,607,24,358,20200610
Andhra Pradesh,Krishna,242,632,25,365,20200611
Andhra Pradesh,Krishna,250,640,25,365,20200612
Andhra Pradesh,Krishna,269,665,27,369,20200613
Andhra Pradesh,Krishna,305,701,27,369,20200614
Andhra Pradesh,Krishna,350,757,27,380,20200615
Andhra Pradesh,Krishna,365,791,27,399,20200616
Andhra Pradesh,Krishna,395,821,27,399,20200617
Andhra Pradesh,Krishna,415,849,29,405,20200618
Andhra Pradesh,Krishna,472,931,31,428,20200619
Andhra Pradesh,Krishna,521,982,33,428,20200620
Andhra Pradesh,Krishna,559,1048,36,453,20200621
Andhra Pradesh,Krishna,563,1063,37,463,20200622
Andhra Pradesh,Krishna,549,1096,40,507,20200623
Andhra Pradesh,Krishna,575,1132,43,514,20200624
Andhra Pradesh,Krishna,615,1179,45,519,20200625
Andhra Pradesh,Krishna,626,1199,49,524,20200626
Andhra Pradesh,Krishna,639,1252,53,560,20200627
Andhra Pradesh,Krishna,701,1331,58,572,20200628
Andhra Pradesh,Krishna,744,1383,60,579,20200629
Andhra Pradesh,Krishna,804,1467,63,600,20200630
Andhra Pradesh,Krishna,839,1519,66,614,20200701
Andhra Pradesh,Krishna,898,1594,67,629,20200702
Andhra Pradesh,Krishna,890,1611,68,653,20200703
Andhra Pradesh,Krishna,944,1681,68,669,20200704
Andhra Pradesh,Krishna,1003,1743,69,671,20200705
Andhra Pradesh,Krishna,1056,1798,70,672,20200706
Andhra Pradesh,Krishna,828,1898,70,1000,20200707
Andhra Pradesh,Krishna,651,1968,72,1245,20200708
Andhra Pradesh,Krishna,651,1968,72,1245,20200709
Andhra Pradesh,Kurnool,175,184,5,4,20200421
Andhra Pradesh,Kurnool,194,203,5,4,20200422
Andhra Pradesh,Kurnool,223,234,7,4,20200423
Andhra Pradesh,Kurnool,249,261,8,4,20200424
Andhra Pradesh,Kurnool,259,275,9,7,20200425
Andhra Pradesh,Kurnool,239,279,9,31,20200426
Andhra Pradesh,Kurnool,252,292,9,31,20200427
Andhra Pradesh,Kurnool,280,332,9,43,20200428
Andhra Pradesh,Kurnool,291,343,9,43,20200429
Andhra Pradesh,Kurnool,334,386,9,43,20200430
Andhra Pradesh,Kurnool,335,411,10,66,20200501
Andhra Pradesh,Kurnool,360,436,10,66,20200502
Andhra Pradesh,Kurnool,379,466,10,77,20200503
Andhra Pradesh,Kurnool,395,491,10,86,20200504
Andhra Pradesh,Kurnool,392,516,10,114,20200505
Andhra Pradesh,Kurnool,369,533,11,153,20200506
Andhra Pradesh,Kurnool,360,540,12,168,20200507
Andhra Pradesh,Kurnool,342,547,14,191,20200508
Andhra Pradesh,Kurnool,320,553,15,218,20200509
Andhra Pradesh,Kurnool,311,566,16,239,20200510
Andhra Pradesh,Kurnool,292,575,16,267,20200511
Andhra Pradesh,Kurnool,284,584,16,284,20200512
Andhra Pradesh,Kurnool,277,591,17,297,20200513
Andhra Pradesh,Kurnool,257,591,18,316,20200514
Andhra Pradesh,Kurnool,238,599,18,343,20200515
Andhra Pradesh,Kurnool,199,608,19,390,20200516
Andhra Pradesh,Kurnool,187,611,19,405,20200517
Andhra Pradesh,Kurnool,163,615,19,433,20200518
Andhra Pradesh,Kurnool,162,615,20,433,20200519
Andhra Pradesh,Kurnool,170,638,21,447,20200520
Andhra Pradesh,Kurnool,170,638,21,447,20200521
Andhra Pradesh,Kurnool,170,638,21,447,20200522
Andhra Pradesh,Kurnool,170,638,21,447,20200523
Andhra Pradesh,Kurnool,170,638,21,447,20200524
Andhra Pradesh,Kurnool,170,638,21,447,20200525
Andhra Pradesh,Kurnool,170,638,21,447,20200526
Andhra Pradesh,Kurnool,123,673,21,529,20200527
Andhra Pradesh,Kurnool,134,688,22,532,20200528
Andhra Pradesh,Kurnool,125,695,23,547,20200529
Andhra Pradesh,Kurnool,130,704,23,551,20200530
Andhra Pradesh,Kurnool,141,723,23,559,20200531
Andhra Pradesh,Kurnool,134,724,25,565,20200601
Andhra Pradesh,Kurnool,137,728,25,566,20200602
Andhra Pradesh,Kurnool,137,740,26,577,20200603
Andhra Pradesh,Kurnool,138,745,27,580,20200604
Andhra Pradesh,Kurnool,131,745,27,587,20200605
Andhra Pradesh,Kurnool,144,762,27,591,20200606
Andhra Pradesh,Kurnool,146,772,28,598,20200607
Andhra Pradesh,Kurnool,145,776,28,603,20200608
Andhra Pradesh,Kurnool,145,776,28,603,20200609
Andhra Pradesh,Kurnool,192,833,28,613,20200610
Andhra Pradesh,Kurnool,201,849,28,620,20200611
Andhra Pradesh,Kurnool,217,872,28,627,20200612
Andhra Pradesh,Kurnool,263,925,28,634,20200613
Andhra Pradesh,Kurnool,291,976,29,656,20200614
Andhra Pradesh,Kurnool,342,1036,30,664,20200615
Andhra Pradesh,Kurnool,385,1092,30,677,20200616
Andhra Pradesh,Kurnool,430,1151,31,690,20200617
Andhra Pradesh,Kurnool,475,1201,31,695,20200618
Andhra Pradesh,Kurnool,501,1232,31,700,20200619
Andhra Pradesh,Kurnool,485,1247,33,729,20200620
Andhra Pradesh,Kurnool,528,1294,34,732,20200621
Andhra Pradesh,Kurnool,557,1354,35,762,20200622
Andhra Pradesh,Kurnool,592,1407,38,777,20200623
Andhra Pradesh,Kurnool,634,1483,42,807,20200624
Andhra Pradesh,Kurnool,684,1555,44,827,20200625
Andhra Pradesh,Kurnool,694,1615,48,873,20200626
Andhra Pradesh,Kurnool,701,1684,52,931,20200627
Andhra Pradesh,Kurnool,770,1787,58,959,20200628
Andhra Pradesh,Kurnool,845,1873,63,965,20200629
Andhra Pradesh,Kurnool,912,1955,65,978,20200630
Andhra Pradesh,Kurnool,922,2045,68,1055,20200701
Andhra Pradesh,Kurnool,993,2120,69,1058,20200702
Andhra Pradesh,Kurnool,1074,2236,73,1089,20200703
Andhra Pradesh,Kurnool,1131,2354,76,1147,20200704
Andhra Pradesh,Kurnool,1153,2451,81,1217,20200705
Andhra Pradesh,Kurnool,1239,2587,81,1267,20200706
Andhra Pradesh,Kurnool,1268,2671,85,1318,20200707
Andhra Pradesh,Kurnool,1061,2722,88,1573,20200708
Andhra Pradesh,Kurnool,1061,2722,88,1573,20200709
Andhra Pradesh,Other State,14,14,0,0,20200505
Andhra Pradesh,Other State,27,27,0,0,20200506
Andhra Pradesh,Other State,27,27,0,0,20200507
Andhra Pradesh,Other State,27,27,0,0,20200508
Andhra Pradesh,Other State,27,27,0,0,20200509
Andhra Pradesh,Other State,27,27,0,0,20200510
Andhra Pradesh,Other State,27,27,0,0,20200511
Andhra Pradesh,Other State,27,27,0,0,20200512
Andhra Pradesh,Other State,73,73,0,0,20200513
Andhra Pradesh,Other State,105,105,0,0,20200514
Andhra Pradesh,Other State,150,150,0,0,20200515
Andhra Pradesh,Other State,150,150,0,0,20200516
Andhra Pradesh,Other State,127,150,0,23,20200517
Andhra Pradesh,Other State,125,150,0,25,20200518
Andhra Pradesh,Other State,125,150,0,25,20200519
Andhra Pradesh,Other State,128,153,0,25,20200520
Andhra Pradesh,Other State,128,153,0,25,20200521
Andhra Pradesh,Other State,128,153,0,25,20200522
Andhra Pradesh,Other State,127,153,0,26,20200523
Andhra Pradesh,Other State,127,153,0,26,20200524
Andhra Pradesh,Other State,117,153,0,36,20200525
Andhra Pradesh,Other State,47,153,0,106,20200526
Andhra Pradesh,Other State,75,219,0,144,20200527
Andhra Pradesh,Other State,126,293,0,167,20200528
Andhra Pradesh,Other State,156,345,0,189,20200529
Andhra Pradesh,Other State,217,406,0,189,20200530
Andhra Pradesh,Other State,221,418,0,197,20200531
Andhra Pradesh,Other State,249,446,0,197,20200601
Andhra Pradesh,Other State,282,479,0,197,20200602
Andhra Pradesh,Other State,362,573,0,211,20200603
Andhra Pradesh,Other State,372,616,0,244,20200604
Andhra Pradesh,Other State,442,700,0,258,20200605
Andhra Pradesh,Other State,467,741,0,274,20200606
Andhra Pradesh,Other State,508,810,0,302,20200607
Andhra Pradesh,Other State,520,838,0,318,20200608
Andhra Pradesh,Other State,553,907,0,354,20200609
Andhra Pradesh,Other State,557,933,0,376,20200610
Andhra Pradesh,Other State,564,971,0,407,20200611
Andhra Pradesh,Other State,564,1035,0,471,20200612
Andhra Pradesh,Other State,546,1068,0,522,20200613
Andhra Pradesh,Other State,537,1107,0,570,20200614
Andhra Pradesh,Other State,567,1159,0,592,20200615
Andhra Pradesh,Other State,564,1203,0,639,20200616
Andhra Pradesh,Other State,562,1253,0,691,20200617
Andhra Pradesh,Other State,611,1353,0,742,20200618
Andhra Pradesh,Other State,630,1423,0,793,20200619
Andhra Pradesh,Other State,647,1506,0,859,20200620
Andhra Pradesh,Other State,639,1540,0,901,20200621
Andhra Pradesh,Other State,638,1584,0,946,20200622
Andhra Pradesh,Other State,653,1624,0,971,20200623
Andhra Pradesh,Other State,673,1661,0,988,20200624
Andhra Pradesh,Other State,652,1730,0,1078,20200625
Andhra Pradesh,Other State,672,1764,0,1092,20200626
Andhra Pradesh,Other State,704,1815,0,1111,20200627
Andhra Pradesh,Other State,734,1865,0,1131,20200628
Andhra Pradesh,Other State,798,1946,0,1148,20200629
Andhra Pradesh,Other State,830,1997,0,1167,20200630
Andhra Pradesh,Other State,736,2036,0,1300,20200701
Andhra Pradesh,Other State,741,2065,0,1324,20200702
Andhra Pradesh,Other State,765,2111,0,1346,20200703
Andhra Pradesh,Other State,757,2143,0,1386,20200704
Andhra Pradesh,Other State,775,2179,0,1404,20200705
Andhra Pradesh,Other State,802,2235,0,1433,20200706
Andhra Pradesh,Other State,786,2257,0,1471,20200707
Andhra Pradesh,Other State,779,2266,0,1487,20200708
Andhra Pradesh,Other State,779,2266,0,1487,20200709
Andhra Pradesh,Prakasam,43,44,0,1,20200421
Andhra Pradesh,Prakasam,47,48,0,1,20200422
Andhra Pradesh,Prakasam,49,50,0,1,20200423
Andhra Pradesh,Prakasam,52,53,0,1,20200424
Andhra Pradesh,Prakasam,41,53,0,12,20200425
Andhra Pradesh,Prakasam,33,56,0,23,20200426
Andhra Pradesh,Prakasam,33,56,0,23,20200427
Andhra Pradesh,Prakasam,33,56,0,23,20200428
Andhra Pradesh,Prakasam,37,60,0,23,20200429
Andhra Pradesh,Prakasam,37,60,0,23,20200430
Andhra Pradesh,Prakasam,37,60,0,23,20200501
Andhra Pradesh,Prakasam,19,61,0,42,20200502
Andhra Pradesh,Prakasam,19,61,0,42,20200503
Andhra Pradesh,Prakasam,11,61,0,50,20200504
Andhra Pradesh,Prakasam,11,61,0,50,20200505
Andhra Pradesh,Prakasam,9,61,0,52,20200506
Andhra Pradesh,Prakasam,9,61,0,52,20200507
Andhra Pradesh,Prakasam,1,61,0,60,20200508
Andhra Pradesh,Prakasam,1,61,0,60,20200509
Andhra Pradesh,Prakasam,3,63,0,60,20200510
Andhra Pradesh,Prakasam,1,63,0,62,20200511
Andhra Pradesh,Prakasam,1,63,0,62,20200512
Andhra Pradesh,Prakasam,3,63,0,60,20200513
Andhra Pradesh,Prakasam,3,63,0,60,20200514
